"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.281541667E1,-9.975168639E-1,-3.595570141E0,1.249164800E-1,3.733466039E0
1.282536867E1,-1.120130053E0,-3.720476900E0,2.329098753E-1,3.892413995E0
1.283531967E1,-9.860645074E-1,-3.641673975E0,2.707190681E-1,3.782512573E0
1.284527067E1,-7.954610646E-1,-3.550134645E0,1.065538108E-1,3.639720870E0
1.285522167E1,-7.451410961E-1,-3.764072571E0,-1.645833331E-1,3.840646462E0
1.286517267E1,-3.639400578E-1,-3.530866899E0,-5.813108844E-1,3.596859154E0
1.287512467E1,-8.069391489E-2,-3.562206514E0,-8.472493420E-1,3.662466136E0
1.288507567E1,-7.658390701E-2,-3.771522508E0,-1.184849520E0,3.953999938E0
1.289502667E1,1.167892449E0,-4.494829516E0,-1.771431524E-1,4.647455739E0
1.290497767E1,1.138239464E0,-4.694311371E0,-5.138847403E-1,4.857594657E0
1.291492967E1,1.954405519E0,-5.051061693E0,3.815431005E-1,5.429410677E0
1.292488067E1,-9.754325151E-1,-3.426455508E0,-3.752335162E-1,3.582299001E0
1.293483167E1,-1.761785957E0,-3.370051804E0,-7.172191796E-1,3.869824579E0
1.294478267E1,-4.183577549E-1,-3.912310597E0,-2.019821244E-1,3.939796213E0
1.295473367E1,-4.857972014E-1,-3.693482060E0,-1.078040040E0,3.878141175E0
1.296468567E1,-1.394631100E-1,-3.117320818E0,-1.412348163E0,3.425181218E0
1.297463667E1,4.487106514E-1,-2.827840374E0,-1.387946563E0,3.181889076E0
1.298458767E1,3.648317581E-1,-2.685925234E0,-1.559213263E0,3.127050140E0
1.299453867E1,-2.483049363E-1,-2.463585444E0,-1.600196398E0,2.948141294E0
1.300449067E1,-1.072688668E0,-2.168612418E0,-1.762064284E0,2.993060530E0
1.301444167E1,-1.344837381E0,-1.950804512E0,-1.918165646E0,3.048538218E0
1.302439267E1,-1.045744114E0,-1.804696480E0,-1.434698560E0,2.531574627E0
1.303434367E1,-6.331376803E-1,-1.628233358E0,-1.920675271E0,2.596343715E0
1.304429467E1,-3.120413411E-1,-1.563535087E0,-2.524074013E0,2.985458321E0
1.305424667E1,3.839340270E-2,-1.534183087E0,-2.919799535E0,3.298548335E0
1.306419767E1,2.174632126E-1,-1.419614790E0,-2.812936406E0,3.158355209E0
1.307414867E1,3.176008737E-1,-1.211938940E0,-2.324009190E0,2.640205489E0
1.308409967E1,3.437461138E-1,-1.104058396E0,-1.889832963E0,2.215530401E0
1.309405167E1,2.759178275E-1,-1.294376933E0,-1.482858567E0,1.987564294E0
1.310400267E1,2.336219931E-1,-1.501167661E0,-1.159377733E0,1.911083544E0
1.311395367E1,4.591146022E-1,-1.441168358E0,-1.351201490E0,2.028176009E0
1.312390467E1,8.941135329E-1,-1.420573734E0,-1.838777415E0,2.489692978E0
1.313385567E1,1.029299405E0,-1.392231987E0,-2.191279734E0,2.792753846E0
1.314380767E1,6.880731484E-1,-1.328232165E0,-2.094504806E0,2.573829001E0
1.315375867E1,2.446779084E-1,-1.080459033E0,-1.843433552E0,2.150699017E0
1.316370967E1,5.388472348E-2,-8.528786758E-1,-1.925542493E0,2.106660745E0
1.317366067E1,1.043149120E-1,-6.321989098E-1,-2.316709526E0,2.403684690E0
1.318361267E1,2.489177245E-1,-3.885588822E-1,-2.746478122E0,2.784973988E0
1.319356375E1,4.953424886E-1,-2.175126216E-1,-2.947241687E0,2.996482852E0
1.320351475E1,8.081808051E-1,-1.375621802E-1,-3.118277423E0,3.224241562E0
1.321346575E1,1.067390214E0,-7.027622312E-2,-3.063579644E0,3.244962381E0
1.322341675E1,1.008139501E0,-3.261734766E-1,-2.840831718E0,3.032005811E0
1.323336875E1,-3.554785520E-2,-1.210173373E0,-2.501185672E0,2.778797043E0
1.324331975E1,2.143235502E-1,-9.123050979E-1,-2.436656384E0,2.610656912E0
1.325327075E1,1.207052422E-1,-3.582144642E-1,-1.607186744E0,1.651041062E0
1.326322175E1,3.910530120E-2,-4.214617494E-1,-1.607568567E0,1.662358544E0
1.327317375E1,-2.967268986E-1,-4.109841236E-1,-6.901632357E-1,8.563177530E-1
1.328312475E1,3.264348471E-1,-3.082061523E-1,-1.409469579E0,1.479241439E0
1.329307575E1,7.346871516E-1,-4.317429087E-1,-1.490828907E0,1.717188976E0
1.330302675E1,8.303426296E-1,-3.713397092E-1,-1.459579048E0,1.719806111E0
1.331297775E1,7.373128438E-1,-3.646273980E-1,-1.418445055E0,1.639685867E0
1.332292975E1,7.299959305E-1,-4.195312911E-1,-1.394575551E0,1.629030856E0
1.333288075E1,8.304481718E-1,-3.718741447E-1,-7.511251366E-1,1.179882840E0
1.334283175E1,7.409439647E-1,-3.307597402E-1,-4.937073147E-1,9.498141277E-1
1.335278275E1,7.447013855E-1,-2.302993128E-1,-3.039990807E-1,8.366799675E-1
1.336273375E1,7.703455192E-1,-1.585454983E-1,-3.722846192E-1,8.701521313E-1
1.337268575E1,8.153740498E-1,-2.183268464E-1,-3.263471389E-1,9.049883469E-1
1.338263675E1,7.685884309E-1,-8.302724630E-2,-6.382586718E-1,1.002494804E0
1.339258775E1,5.983362222E-1,-8.986147195E-2,-7.929467618E-1,9.974196138E-1
1.340253875E1,3.429900688E-1,-5.975445092E-2,-9.805131608E-1,1.040489712E0
1.341249075E1,1.032284993E-1,1.938907474E-2,-1.102007777E0,1.107001897E0
1.342244175E1,1.288296559E-1,-2.425191164E-2,-1.067946576E0,1.075962418E0
1.343239275E1,4.776882827E-3,1.049583980E-1,-1.279616953E0,1.283923140E0
1.344234375E1,-9.170012891E-2,1.560022518E-1,-1.145478317E0,1.159683660E0
1.345229475E1,-1.052855498E-1,1.576777714E-1,-8.648780394E-1,8.854159190E-1
1.346224675E1,-1.867191374E-2,1.052875963E-1,-4.907363445E-1,5.022512101E-1
1.347219775E1,-6.101861894E-3,8.068046629E-2,-4.714188981E-1,4.783119775E-1
1.348214875E1,1.971991020E-1,-7.052005202E-2,3.562182248E-2,2.124369973E-1
1.349209975E1,3.540535855E-1,-1.599397668E-1,1.287515956E-1,4.092818635E-1
1.350205175E1,4.468369111E-1,-2.374984047E-1,3.137440503E-2,5.070040145E-1
1.351200275E1,4.897010949E-1,-2.723396239E-1,-2.443142116E-2,5.608680125E-1
1.352195375E1,5.383013973E-1,-2.968245471E-1,1.029987037E-2,6.148002060E-1
1.353190475E1,1.888934246E-1,-2.857388109E-1,4.071182370E-2,3.449418016E-1
1.354185575E1,-1.643596771E-1,-1.390163827E-1,-7.551620543E-2,2.281279365E-1
1.355180775E1,-1.129047641E-1,-1.662872118E-1,-3.605042338E-2,2.042022419E-1
1.356175875E1,-4.098646742E-1,1.280417436E-1,-6.454723817E-1,7.752537229E-1
1.357170975E1,-3.745369667E-1,1.068707299E-1,-6.160082620E-1,7.288109983E-1
1.358166075E1,-2.043110704E-1,1.282879114E-2,-4.301381403E-1,4.763679367E-1
1.359161275E1,1.492218205E-1,-1.897134966E-1,-4.709253931E-1,5.291777474E-1
1.360156375E1,2.780257487E-1,-1.728553891E-2,-1.844315897E0,1.865234097E0
1.361151475E1,-1.640477282E-1,2.322549140E-1,-2.008496942E0,2.028525072E0
1.362146575E1,-1.624257106E-1,2.520003766E-1,-2.020760892E0,2.042880536E0
1.363141675E1,-3.315812740E-1,-2.816592085E-1,3.797649622E-2,4.367153138E-1
1.364136875E1,-1.856903198E-1,-3.190796345E-1,5.162015533E-1,6.346311935E-1
1.365131975E1,-2.680831432E-1,-2.602221465E-1,1.041276841E0,1.106273744E0
1.366127075E1,-5.249966428E-1,-1.106872076E-1,1.322180005E0,1.426896316E0
1.367122175E1,-5.399508968E-1,-1.256438005E-1,1.325265580E0,1.436545229E0
1.368117375E1,-2.867079869E-1,3.447880876E-1,2.050554210E-1,4.930801363E-1
1.369112475E1,-1.952835542E-1,3.740709436E-1,-2.481991017E-1,4.895585067E-1
